	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context
891	1056359156049825793	Dearest @reginevalcasid please remember d MILLIONS of people around d world whose love & support are unconditional. If other people try to revile u pls count ur blessings & see d greatness & goodness of our Lord. Have a wonderful Sunday my Asia's Song 🐦. Lots of love! https://t.co/lkBPBkVdy2	0	0.0	0.0	0.0
892	1057366262974562304	TORONTO POLICE CHIEF INVITATIONAL COMMITTEE PRESENTS VICTIM SERVICES TORONTO WITH A DONATION OF $60,000 The Chamber is proud to support @vstoronto through co-organization of the Toronto… https://t.co/NuZJs6ULon	0	0.0	0.0	0.0
893	1057468580437090304	Great raffle going on to support Regina softball!! Get in touch with a player, stop by and see Carolyn, or contact Coach Jake to enter. Spread the word #yeahregals https://t.co/69DSEult4Z	0	0.0	0.0	0.0
894	1057494120443326466	Firstborn women may be more likely to be overweight or obese than their later-born sisters, according to a study.	1	1.0	0.0	1.0
895	1057927990280118272	Native American tribe sues to stop North Dakota voter ID law before election https://t.co/Pr7ZcH1cY8 https://t.co/FFeNPa2KOZ	0	0.0	0.0	0.0
896	1058450038848978945	Read WORLD Digital's #Muse, a weekly roundup on popular and fine arts. In this week's edition @lmlangdon reports on @MPAA ratings, @bigmouth, @megynkelly, and more … https://t.co/sIs8peYOGd	0	0.0	0.0	0.0
897	1060902346450853889	Gasdermin D Promotes AIM2 Inflammasome Activation and Is Required for Host Protection against Francisella novicida. https://t.co/nFoDPPKEts https://t.co/m4facjZVOS	1	1.0	1.0	1.0
898	1061935193819361280	SPC Tornado Watch 426 Status Reports https://t.co/XHTcfUTVx1	0	0.0	0.0	0.0
899	1063890981001547779	One week from today! It's #SmallBusinessSaturday! Make a plan to shop local and help support small businesses in #Southie! https://t.co/qiExFvxuW7	0	0.0	0.0	0.0
900	1067638360938700800	@SassyKadiK Too funny...couldnt stop laughing. Every so often, we have to pause for a good laugh🤣 Thanks	0	0.0	0.0	0.0
901	1071138514270601217	Yo @dog_rates you made the coyote proof dog (and yourself) famous in the news: https://t.co/0jLkMsEyhP Great job 👍	0	0.0	0.0	0.0
902	1071664460744425472	@BarishChamCham @ramakirao Don't know dog meat or something else to support #SwatchhBharat	0	0.0	0.0	0.0
903	1074020231293456384	Nobody wants you till they think you’re in a relationship. Ain’t that some reverse psychology shit for you 😂	1	1.0	0.0	0.0
904	1075423907715399681	Intermodal volume sees annual gains in November, reports IANA | Logistics Management https://t.co/onxa4XBQYM	0	0.0	0.0	0.0
905	1078630125963436032	Worth noting that none of this is down to alliance managers. Jim Carouso is great, everyone likes Randy Schriver. This is about Trump, the Syria withdrawal, and the dismissal of Mattis. (The remaining principals don’t promote confidence, either).	0	0.0	0.0	0.0
906	1078744324119048192	"In early August 2016, an envelope containing ""eyes only"" information was sent by courier from the Central Intelligence Agency to the White House, where the contents were shown to four people: President Obama, Denis McDonough, Susan Rice and Avril Haines. https://t.co/a8McN66C52 https://t.co/ZTZHQp6Mcz"	0	0.0	0.0	0.0
907	1078774871386177537	#OVER #HORIZON #RADAR could help to produce fast growing #contaminated and #mutated #FOOD and get rid of drinking #WATER https://t.co/ihhYTsKcVA USAID AGRO HORIZON PROJECT, f.e. or some experiments of NASA https://t.co/ztgZwQ0wBD	1	1.0	1.0	1.0
909	1080904877348290560	@GrittySZN @sawsinn @AcunaBombs @TheProcess10 Machado is a Yankee. Harper would rather go elsewhere. Phillies are a 4th place team. That’s what I think.	0	0.0	0.0	0.0
910	1083029105052930048	"Trump demands that reports on waste and fraud in Afghanistan should be ""locked up"" https://t.co/2DJSGpQB5E via @MotherJones"	0	0.0	0.0	0.0
911	1084098262267621377	Evolution doesn't apply to individuals, but to species. There's a benefit to having a certain percentage of the population remain outside of the breeding pool to devote their energies to supporting the clan by other means, such as myself, a well-to-do but dotty aunt. #atheism https://t.co/gxI0VYB5s9	1	1.0	0.0	0.0
913	1084993614915227649	@realDonaldTrump But no travel ban for Saudi Arabia! They committed 9/11 and killed the journalist. Trump support terrorists! https://t.co/qxktkje0EJ	0	0.0	0.0	0.0
914	1085738081133649920	Peter: ᴼᴼᴴ ᴵ ᴸᴼᵛᴱ ᵀᴴᴵˢ ᶜᴴᴬᴿᴬᶜᵀᴱᴿ Show: *kills character* Peter: ᴶᴼᴷᴱˢ ᴼᴺ ᵞᴼᵁ ᴵ ᴸᴵᴱᴰ Show: *resurrects character* Peter: ᴵ ᴸᴵᴱᴰ ᴬᴳᴬᴵᴺ? Show: *kills character again* Peter: STOP DOING THE OPPOSITE OF WHAT THE VIEWERS WANT	0	0.0	0.0	0.0
915	1086432579979485184	TSA will not go on strike, because that would be pointless. You don't need to organize a work stoppage that will happen organically anyway. Jobs entail pay, and invariably people will stop showing up to jobs that don't exist.	0	0.0	0.0	0.0
916	1086822696371904512	Kids wear sunglasses to support classmate battling eye cancer https://t.co/Mtposh0IaB	0	0.0	0.0	0.0
917	1087410320094707712	imagine being black n publicly announcing u love n support jeffrat stone https://t.co/I0Ev1Iowip	0	0.0	0.0	0.0
918	1090405470936936448	This is a GREAT article about the process of archival research https://t.co/EFNiq32uEN	1	0.0	1.0	1.0
919	1090675424626040832	@DrPeterNieman Have you read about the cardiac MRI studies on marathon runners? Any concerns? I am thinking possible thinner bones better than progressive myocardial scar tissue deposits. Both concerns support the case for varied exercise and cross training?	1	1.0	0.0	1.0
920	1091141235639705600	A difficult path does not stop a properly bestowed blessing.	0	0.0	0.0	0.0
921	1091820005589684224	Study: Deactivating your Facebook account is good for your mental health https://t.co/RFFThtbaju	1	1.0	1.0	1.0
923	1092806445668712454	Houston fans really mad cause Kobe telling the truth	0	0.0	0.0	0.0
924	1093495316702212096	A computer inside your contact lens allows you to record videos, surf the web, facial and object recognition, and take photos https://t.co/dkAW8vzHDJ via @ValaAfshar	0	0.0	0.0	0.0
925	1095741834138185729	Place stigma is a really important determinant and sustainer of health and wellbeing inequalities. I emphasised this recently in evidence to House of a Lords select committee on regenerating seaside towns @PlaceWellbeing @prosocialplace https://t.co/u8g90FIfDd via @ConversationUK	1	1.0	1.0	1.0
926	1095750532466180096	@Whygena_Draws Either cause u were secretly hoping to draw someone other then reggie or u just wants to see how many ppl wanted u for Valentine's day	0	0.0	0.0	0.0
927	1096554547005345792	@NewberrySports NC played hard and hung tough in the 1st half. Queens is a great talented team and pulled away in the 2nd Half. Our guys kept playing hard. This team is in the PROCESS of Building to be Champions.	0	0.0	0.0	0.0
928	1096821501859373056	gonna go live and chill with some marbles on stream in 15, make sure to stop by and watch ur marble winnnn	0	0.0	0.0	0.0
929	1098255359859281920	Trump's loyalty obsession could lead to obstruction case https://t.co/ug5T6sWTNc	0	0.0	0.0	0.0
930	1099042453485768704	NEW: Senior US Justice Dept. official: Reports that the US attorney general will receive the report from Special Counsel Mueller by the end of next week are incorrect.	0	0.0	0.0	0.0
931	1099360559365947392	I would have applauded U if U would have gone to #NIT Srinagar where Hindu students from all over d country wr beaten because they unfurled the #Nationalflag. Ur priority was to go to JNU and support those who wanted to break India. @narendramodi doesn’t need your applauds. https://t.co/jcRlnaXzis	0	0.0	0.0	0.0
932	1099688449819492352	Excellent point @FredDoucetteNH , the hypocrisy is astounding. Yet there are people in this country that still support this thinking. 🙄🙄 https://t.co/0IwaxGDpww	0	0.0	0.0	0.0
933	1100693775620268032	Please send caffeine, because I’m off to London Town today! Double show day and lots of foodie treats and catch ups on the cards... https://t.co/MY0stVCRYP https://t.co/D44rLxh3xc	0	0.0	0.0	0.0
934	1100726830896685056	Modelling Demand-side Energy Policies for Climate Change Mitigation in the UK https://t.co/kobGrDvxeH	1	0.0	1.0	1.0
935	1100871404365451265	Ive done 2 cover ups of ex boyfriends names today. People need to smarten the fuck up and stop getting boyfriend and girlfriends names.	0	0.0	0.0	0.0
936	1100908185286782976	Network Support Technical Operations Centre Engineer, Reading, £25k - 38k/year + basic + shift allowance 20% + benefits #job #jobs #hiring #RailJobs https://t.co/actXUIoiHq	0	0.0	0.0	0.0
937	1102674464377049089	⛟ #NowHiring: #Shuttle Driver, need more income? Deliver with Uber Eats Uber #Lyft #Postmates #SouthDartmouth #Uber #trucker ☑ Apply Now ☞ https://t.co/aixbxWVCUR https://t.co/MeIRdrM8SL	0	0.0	0.0	0.0
938	1102716650045009921	Direct to consumer #wine sales increased by 9% to 6.3 million cases in 2018. One of the biggest growers (12.2%) was Sangiovese. Why not send a bottle to your friends, or order for yourself from Wedding Oak Winery. Shop their online store: https://t.co/tKOe1FXJvh https://t.co/VLBUkGsDxn	0	0.0	0.0	0.0
939	1102899669145972736	Today you may be tested. Take a moment, think about potential outcomes before responding then use process of elimination & make a selection. You got this! #SheSPEAKS	0	0.0	0.0	0.0
940	1103439929030397952	Please Watch & share this powerful TEDx talk by Apollo Sevant that talks about how social & emotional learning & anti bullying workshops can lead to a reduction in school bullying & violence Video Here: https://t.co/6ckcpJGaUM	1	1.0	0.0	0.0
941	1105136902481592321	RTs are a helluva drug	1	1.0	0.0	0.0
942	1106858483935109120	Currently in Queensland and there seems to be a fair bit of support for the terrorist and Anning. One bloke said there should be more of it. What the fuck is wrong with this place?	0	0.0	0.0	0.0
943	1108153258189733888	@thebaqo @chiblkmn1 @shart_objects Facts! and with his scientist sister ooh. and the superpowers... idk man tho. Batman is a better strategist and fighter technique-wise. it's tough.	0	0.0	0.0	0.0
944	1109012239950897152	❌This account won’t stop so please REPORT, suspend, block . RT and ask all ARMYs https://t.co/MYeRWeLYTv	0	0.0	0.0	0.0
945	1109164098065965056	How the CAQ anti-hijab bill would affect all Quebecers. My weekend column for @mtlgazette. https://t.co/Oqlkm26Eu6 #qcpoli #polqc #assnat	0	0.0	0.0	0.0
946	1109183443152392193	Epic branded content efforts to promote @TheGAcademy from @wetheunicorns @global @BenedictTown https://t.co/VuJa1Oa0x2 #ad 🎥 📲 👏 👀	0	0.0	0.0	0.0
947	1109583595293868032	#Colombia’s poorer, grid-isolated communities will receive support for the roll-out of domestic #solarPV under new rules unveiled by the Energy ministry. 🇨🇴🌞🇨🇴🌞 #SolarIsNow #GlobalDev #ColombiaHumana https://t.co/5Aysidw5ul	0	0.0	0.0	0.0
948	1110781653889089536	Tourists watch as 18 green turtles are released into the wild on Indonesia's Bali island. The turtles - listed as endangered - were rescued from wildlife smugglers. An estimated 50,000 turtles are killed in Southeast Asia (particularly in Bali) a year, WWF reports https://t.co/RuEdd6CDb4	1	1.0	1.0	1.0
949	1111096294435520512	Corruption of Science Contributes to Collapse of Modern Civilization - Publication Prejudice, Fraud, Deceptive Favoritism. Decade + Scientific prejudice, bias, outright deceit endemic to peer-reviewed scientific literature, especially medical, psychiatry https://t.co/QOQZjgmgVt	1	1.0	1.0	1.0
951	1112196692051320833	RT @thakurfdn: @thakurfdn announces investigative grants for reporting in #publichealth INR 500,000 for six month reporting assignment; freedom to publish in media-house of your choice. Apply on-line starting April 20, 2019 at https://t.co/4ZBUnqrtaJ https://t.co/8ZLlaqJhM6	1	0.0	0.0	1.0
952	1112786198295203845	Aww, two moons also went to support Jongdae, that's cute ❤️ https://t.co/Hkf0ADtruo	0	0.0	0.0	0.0
953	1113384502615781376	Join us this summer for the Digital Classicist London seminar series: https://t.co/1EznCegdYS. If you can’t attend in person, check out our Youtube Channel: https://t.co/MwhEMMznpC. #DigiClass #digitalhumanities	0	0.0	0.0	0.0
954	1113481529005608960	@DrOlufunmilayo Smoking cannabis helps with controlling the nausea that comes with chemotherapy drugs.	1	1.0	0.0	0.0
955	1113819787048751105	@du_soleilx Lol nuh bus stop that mean	0	0.0	0.0	0.0
956	1115564965652574208	BioTechnology – Efficient Stem Cells Can Grow in Animals https://t.co/W5yE3owX8R https://t.co/K24KwiCfXF	1	1.0	0.0	1.0
957	1117953601173893121	https://t.co/Slo87kWk9Z People who use marijuana need more anesthesia during medical procedures like endoscopies or colonoscopies. A new study found that they needed 14 percent more fentanyl, 19.6 percent more midazolam, and 220.5 percent more propofol. #sciencenews https://t.co/cKZUq4glyq	1	1.0	1.0	1.0
958	1118968215512727552	.@biorxivpreprint : Primary infection with dengue or #Zika virus does not affect the severity of heterologous secondary infection in macaques. https://t.co/XxWOinyCSd https://t.co/s41FqyHpNp	1	1.0	1.0	1.0
959	1119503928788340737	baby boy ur literally 18 stop doing these concepts	0	0.0	0.0	0.0
960	1119616798863839234	A very warm #welcome to all players, family, friends, fans, @HockeyCanada & support staff arriving in @GreaterSudbury for the #ESSOCup #National Female Midget #Hockey #Championship running April 21-27 >>> https://t.co/QFBlyOlq0g #DiscoverSudbury #ThingstoDoinSudbury https://t.co/mwSfX8grYd	0	0.0	0.0	0.0
961	1119677483723309057	"a fan asked jinsung how kim bin really is behind the camera and jinsung replied ""he sings well, studies hard and is handsome"" and bin replied on his story with ""jung jinsung... thats somewhat pretentious"" https://t.co/TyZt35KcgX"	0	0.0	0.0	0.0
962	1119868506428731392	Gotta turn the porn off if the guy busts from head cause that shits a lie	0	0.0	0.0	0.0
963	1121022173420740608	Facebook and Twitter suspend the accounts of the dissident Irish republican party Saoradh – which has the support of the paramilitary New IRA. https://t.co/TiW2l9UIn5	0	0.0	0.0	0.0
965	1122012294563729408	@shiner_sam It's terrible here in liverpool, theres reports that a plant pot has fell over in west derby.	0	0.0	0.0	0.0
967	1123623968462856192	@katythakkar1 @NeilWoodward20 PALM by @AndersonWinkler —> https://t.co/fSN9cntWvB. We used it successfully for this purpose via non-parametric route. Highly recommended piece of remarkably powerful statistical inference software.	1	0.0	0.0	1.0
968	1125122793698463745	@RepAdamSchiff The Dems need to get tough and fight dirty, just like the Republicans have always done!! We are in CRISIS MODE. Drop the gloves and stop being so polite!!!	0	0.0	0.0	0.0
969	1126495297171902465	UnitedHealthcare Helps Support Moms' and Babies' Health Before and After Delivery with New Bundled Payment Program for Maternity Care: Bundled payment program has launched with care providers in New Jersey and Texas with plans to expand to as many as 20… https://t.co/3qdKwECZRW	0	0.0	0.0	0.0
